# time, angle, voltage, aVel, aAcceleration, goal, limitSensor, lastError
22.200000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.210000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.220000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.230000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.240000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.250000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.260000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.270000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.280000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.290000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.300000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.310000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.320000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.330000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.340000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.350000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.360000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.370000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.380000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.390000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.400000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.410000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.420000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.430000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.440000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.450000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.460000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.470000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.480000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.490000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.500000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.510000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.520000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.530000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.540000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.550000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.560000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.570000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.580000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.590000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.600000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.610000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.620000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.630000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.640000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.650000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.660000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.670000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.680000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.690000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.700000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.710000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.720000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.730000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.740000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.750000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.760000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.770000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.780000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.790000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.800000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.810000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.820000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.830000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.840000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.850000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.860000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.870000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.880000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.890000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.900000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.910000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.920000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.930000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.940000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.950000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.960000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.970000, 0.999291, -0.000000, -0.000000, -0.000000, 1.000000, 0.000000, -0.000000
22.980000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
22.990000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.000000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.010000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.020000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.030000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.040000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.050000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.060000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.070000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.080000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.090000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.100000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.110000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.120000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.130000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.140000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.150000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.160000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.170000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.180000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.190000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.200000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.210000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.220000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.230000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.240000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.250000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.260000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.270000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.280000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.290000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.300000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.310000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.320000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.330000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.340000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.350000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.360000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.370000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.380000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.390000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.400000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.410000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.420000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.430000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.440000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.450000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.460000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.470000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.480000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.490000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.500000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.510000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.520000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.530000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.540000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.550000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.560000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.570000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, -0.000000
23.580000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.590000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.600000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.610000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.620000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.630000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.640000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.650000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.660000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.670000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.680000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.690000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.700000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.710000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.720000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.730000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.740000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.750000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.760000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.770000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.780000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.790000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.800000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.810000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.820000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.830000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.840000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.850000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.860000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.870000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.880000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.890000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.900000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.910000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.920000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.930000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.940000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.950000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.960000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.970000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.980000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
23.990000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.000000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.010000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.020000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.030000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.040000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.050000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.060000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.070000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.080000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.090000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.100000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.110000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.120000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.130000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.140000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.150000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.160000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.170000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.180000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.190000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.200000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.210000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.220000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.230000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.240000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.250000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.260000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.270000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.280000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.290000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.300000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.310000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.320000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.330000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.340000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.350000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.360000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.370000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.380000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.390000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.400000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.410000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.420000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.430000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.440000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.450000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.460000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.470000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.480000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.490000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.500000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.510000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.520000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.530000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.540000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.550000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.560000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.570000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.580000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.590000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.600000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.610000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.620000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.630000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.640000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.650000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.660000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.670000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.680000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.690000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.700000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.710000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.720000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.730000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.740000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.750000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.760000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.770000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.780000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.790000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.800000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.810000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.820000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.830000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.840000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.850000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.860000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.870000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.880000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.890000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.900000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.910000, 0.999291, 0.000000, -0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.920000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.930000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.940000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.950000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.960000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.970000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.980000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
24.990000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.000000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.010000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.020000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.030000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.040000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.050000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.060000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.070000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.080000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.090000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.100000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.110000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.120000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.130000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.140000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.150000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
25.160000, 0.999291, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
